USER,SOURCE,QUERY_RUNS,DISTINCT_QUERY_RUNS,TOTAL_NUM_QUERY_RUNS
user_7,table_211,[49],1,49
user_7,table_212,[36],1,36
user_7,table_213,"[96, 39]",2,135
user_7,table_214,[37],1,37
user_7,table_215,[35],1,35
user_7,table_386,[40],1,40
user_7,table_387,[40],1,40
user_7,table_216,"[1, 13, 13, 173]",4,200
user_7,table_217,[222],1,222
user_7,table_218,[219],1,219
user_7,table_219,"[49, 48, 49, 50, 49, 49]",6,294
user_7,table_220,"[12, 26]",2,38
user_7,table_221,[34],1,34
user_7,table_222,"[51, 47]",2,98
user_7,table_223,"[363, 356]",2,719
user_7,table_388,[1],1,1
user_7,table_224,"[1, 16, 1, 22, 39, 38]",6,117
user_8,table_628,"[1, 2, 4, 1, 2]",5,10
user_8,table_629,[2],1,2
user_8,table_630,[1],1,1
user_8,table_631,[1],1,1
user_8,table_632,[5],1,5
user_8,table_633,"[1, 1, 1, 1]",4,4
user_8,table_634,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",15,17
user_8,table_635,[1],1,1
user_8,table_636,"[1, 3, 2, 5]",4,11
user_8,table_637,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",12,15
user_8,table_638,"[1, 1, 1, 2, 1]",5,6
user_8,table_639,"[1, 1, 1, 2, 1]",5,6
user_8,table_640,"[1, 1, 1, 1, 2, 1]",6,7
user_8,table_641,"[1, 1, 1, 2, 1]",5,6
user_8,table_642,"[1, 1, 1, 1, 2, 1]",6,7
user_8,table_643,"[1, 1]",2,2
user_8,table_644,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",12,15
user_8,table_645,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1]",52,62
user_8,table_646,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",44,54
user_8,table_647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,12
user_8,table_648,"[1, 1, 1, 1, 2]",5,6
user_8,table_649,"[1, 1, 1, 1]",4,4
user_8,table_148,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32,36
user_8,table_149,"[1, 1, 2, 1, 1, 1, 1, 1, 2]",9,11
user_8,table_152,"[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2]",78,89
user_8,table_153,[1],1,1
user_8,table_156,"[2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",43,48
user_8,table_546,"[1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",26,33
user_8,table_650,"[1, 1, 1, 1, 1]",5,5
user_8,table_157,"[2, 1, 1, 1, 1, 1, 1, 2]",8,10
user_8,table_651,[2],1,2
user_8,table_652,[1],1,1
user_8,table_158,[1],1,1
user_8,table_159,"[1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1]",13,17
user_8,table_161,"[1, 2, 2, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",115,131
user_8,table_167,[1],1,1
user_8,table_168,"[2, 1, 1, 1, 1, 1]",6,7
user_8,table_170,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11,11
user_8,table_512,"[1, 1, 1, 1, 1, 1, 1]",7,7
user_8,table_178,[1],1,1
user_8,table_179,"[1, 1, 2, 1]",4,5
user_8,table_182,[1],1,1
user_8,table_523,"[1, 1, 1, 1]",4,4
user_8,table_524,[1],1,1
user_8,table_525,[1],1,1
user_8,table_526,[5],1,5
user_8,table_581,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",10,12
user_8,table_582,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",11,13
user_8,table_653,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",14,15
user_8,table_184,"[2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",98,111
user_8,table_185,"[1, 2, 1, 1]",4,5
user_8,table_188,[3],1,3
user_8,table_190,"[1, 1, 2]",3,4
user_8,table_626,"[1, 1]",2,2
user_8,table_654,"[1, 3, 1]",3,5
user_8,table_655,[1],1,1
user_8,table_380,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",51,60
user_8,table_656,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,33
user_8,table_382,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",36,44
user_8,table_383,"[2, 1, 1, 3, 2]",5,9
user_8,table_384,"[1, 3, 1, 1]",4,6
user_8,table_385,"[1, 2, 1, 1, 1, 1]",6,7
user_8,table_657,[1],1,1
user_8,table_198,"[1, 1, 1, 1, 1]",5,5
user_8,table_208,"[2, 1, 1]",3,4
user_8,table_213,"[1, 1]",2,2
user_8,table_216,"[1, 1]",2,2
user_8,table_217,[1],1,1
user_8,table_224,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11,11
user_9,table_44,"[1, 1, 1, 1, 1, 1]",6,6
user_9,table_46,[1],1,1
user_9,table_51,"[1, 1, 1]",3,3
user_9,table_52,[1],1,1
user_9,table_61,"[1, 1, 1]",3,3
user_9,table_64,[1],1,1
user_9,table_65,"[1, 1, 1, 1, 1, 1, 1]",7,7
user_9,table_138,[1],1,1
user_9,table_139,[1],1,1
user_9,table_140,[1],1,1
user_9,table_141,[1],1,1
user_9,table_142,[1],1,1
user_9,table_143,[1],1,1
user_9,table_144,[1],1,1
user_9,table_147,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",17,18
user_9,table_149,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13,13
user_9,table_555,"[1, 1, 1, 3]",4,6
user_9,table_159,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",63,69
user_9,table_161,"[2, 1, 1, 1, 1, 1, 1]",7,8
user_9,table_163,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,9
user_9,table_566,"[1, 1, 1, 2, 1]",5,6
user_9,table_167,"[1, 2, 1, 3, 1, 1, 1, 1, 1, 1]",10,13
user_9,table_168,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32,33
user_9,table_170,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",42,51
user_9,table_512,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,12
user_9,table_171,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17,17
user_9,table_513,"[1, 1]",2,2
user_9,table_172,"[2, 1, 1, 1, 1, 1, 2, 1]",8,10
user_9,table_516,[1],1,1
user_9,table_175,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",11,13
user_9,table_176,"[1, 1, 1, 1]",4,4
user_9,table_579,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",25,26
user_9,table_580,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",13,14
user_9,table_227,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,10
user_9,table_518,"[1, 1]",2,2
user_9,table_519,"[1, 1, 2]",3,4
user_9,table_521,"[1, 1]",2,2
user_9,table_193,"[1, 1, 6, 1, 1, 1, 1]",7,12
user_9,table_196,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",12,14
user_9,table_202,"[1, 1, 1, 1, 1, 1, 1, 1]",8,8
user_9,table_223,[1],1,1
user_10,table_658,[1],1,1
user_10,table_659,[1],1,1
user_10,table_660,[1],1,1
user_10,table_661,[1],1,1
user_10,table_662,[1],1,1
user_10,table_663,[1],1,1
user_10,table_664,[1],1,1
user_10,table_665,[1],1,1
user_10,table_666,[1],1,1
user_10,table_667,[1],1,1
user_10,table_668,[1],1,1
user_10,table_669,[1],1,1
user_10,table_670,[1],1,1
user_10,table_671,[1],1,1
user_10,table_672,[1],1,1
user_10,table_673,[1],1,1
user_10,table_674,[1],1,1
user_10,table_675,"[2, 1]",2,3
user_10,table_676,"[2, 1]",2,3
user_10,table_677,[1],1,1
user_10,table_678,"[1, 2]",2,3
user_10,table_679,"[1, 2]",2,3
user_10,table_680,"[1, 2]",2,3
user_10,table_681,[2],1,2
user_10,table_682,[2],1,2
user_10,table_683,"[1, 2]",2,3
user_10,table_684,"[1, 1, 2, 1, 2]",5,7
user_10,table_685,"[2, 2, 1]",3,5
user_10,table_686,"[2, 2]",2,4
user_10,table_687,[2],1,2
user_10,table_688,"[3, 1, 4, 2, 1, 2, 2, 1, 2, 1]",10,19
user_10,table_689,"[1, 2, 2]",3,5
user_10,table_690,"[2, 2]",2,4
user_10,table_691,[2],1,2
user_10,table_692,"[1, 1, 1, 1, 1, 1]",6,6
user_10,table_693,[1],1,1
user_10,table_694,[1],1,1
user_10,table_695,"[3, 2, 1]",3,6
user_10,table_696,[1],1,1
user_10,table_697,[1],1,1
user_10,table_698,[1],1,1
user_10,table_699,"[1, 1, 1, 1]",4,4
user_10,table_700,"[1, 1, 1, 1]",4,4
user_10,table_701,"[1, 1, 1, 1]",4,4
user_10,table_702,[2],1,2
user_10,table_703,"[1, 1, 1, 2, 2, 2]",6,9
user_10,table_704,[1],1,1
user_10,table_149,[1],1,1
user_10,table_154,"[1, 3]",2,4
user_10,table_3,"[2, 2]",2,4
user_10,table_378,"[1, 1, 1]",3,3
user_10,table_379,"[1, 3, 1, 1, 1, 1, 1, 1]",8,10
user_10,table_508,[1],1,1
user_10,table_159,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1]",16,19
user_10,table_161,[1],1,1
user_10,table_164,[1],1,1
user_10,table_168,"[1, 1, 3, 1, 1, 1, 1, 2, 1]",9,12
user_10,table_510,[2],1,2
user_10,table_573,[1],1,1
user_10,table_169,"[1, 1, 1]",3,3
user_10,table_170,"[1, 1, 1, 1]",4,4
user_10,table_512,"[1, 1, 1, 1, 1, 1]",6,6
user_10,table_171,"[1, 1, 1, 1, 1, 1]",6,6
user_10,table_514,[1],1,1
user_10,table_175,[1],1,1
user_10,table_517,"[16, 1]",2,17
user_10,table_519,"[16, 1]",2,17
user_10,table_522,"[1, 1, 1]",3,3
user_10,table_181,"[1, 2, 2]",3,5
user_10,table_705,[2],1,2
user_10,table_706,[1],1,1
user_10,table_527,[2],1,2
user_10,table_528,[1],1,1
user_10,table_529,[1],1,1
user_10,table_185,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1]",29,35
user_10,table_189,"[1, 1, 1, 2, 2]",5,7
user_10,table_190,"[1, 1, 1, 2, 2]",5,7
user_10,table_193,"[1, 1, 1, 1, 1, 1]",6,6
user_10,table_195,"[2, 2, 1]",3,5
user_10,table_196,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1]",27,32
user_10,table_707,[1],1,1
user_10,table_708,[1],1,1
user_10,table_709,[1],1,1
user_10,table_710,[1],1,1
user_10,table_711,[1],1,1
user_10,table_712,[1],1,1
user_10,table_713,[1],1,1
user_10,table_714,[1],1,1
user_10,table_715,[1],1,1
user_10,table_716,[1],1,1
user_10,table_380,"[2, 1, 1, 1, 1]",5,6
user_10,table_717,[2],1,2
user_10,table_718,"[1, 1, 1, 3, 1, 2]",6,9
user_10,table_719,"[1, 1, 1, 1]",4,4
user_10,table_720,[1],1,1
user_10,table_721,[2],1,2
user_10,table_722,[1],1,1
user_10,table_723,[1],1,1
user_10,table_724,[1],1,1
user_10,table_725,[1],1,1
user_10,table_726,[1],1,1
user_10,table_727,[1],1,1
user_10,table_728,[1],1,1
user_10,table_729,[1],1,1
user_10,table_730,[1],1,1
user_10,table_731,[1],1,1
user_10,table_732,[1],1,1
user_10,table_733,[1],1,1
user_10,table_734,[1],1,1
user_10,table_735,[1],1,1
user_10,table_736,[1],1,1
user_10,table_737,[2],1,2
user_10,table_738,[1],1,1
user_10,table_739,[1],1,1
user_10,table_740,[1],1,1
user_10,table_741,[1],1,1
user_10,table_742,[1],1,1
user_10,table_743,[1],1,1
user_10,table_382,[5],1,5
user_10,table_744,[3],1,3
user_10,table_385,[1],1,1
user_10,table_198,"[2, 2]",2,4
user_10,table_202,"[1, 1]",2,2
user_10,table_386,"[4, 1, 2]",3,7
user_10,table_387,"[4, 1, 2]",3,7
user_10,table_221,"[1, 1]",2,2
user_10,table_224,[1],1,1
user_10,table_745,[1],1,1
user_10,table_746,[1],1,1
user_10,table_747,[2],1,2
user_10,table_748,[1],1,1
user_11,table_148,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",11,13
user_11,table_149,"[3, 2, 1, 1, 1, 1, 1, 1, 2, 1]",10,14
user_11,table_152,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11,11
user_11,table_650,"[2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",111,135
user_11,table_507,[1],1,1
user_11,table_159,"[1, 1, 2, 1, 1, 1, 1]",7,8
user_11,table_161,[2],1,2
user_11,table_167,"[1, 1, 1, 1, 1]",5,5
user_11,table_176,"[1, 1]",2,2
user_11,table_179,"[1, 1, 1]",3,3
user_11,table_180,"[2, 1, 1, 1, 1, 1, 1, 2, 1]",9,11
user_11,table_521,[1],1,1
user_11,table_184,"[1, 5, 1, 2, 1]",5,10
user_11,table_654,"[1, 1, 1, 1, 2, 1, 1]",7,8
user_11,table_380,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 6, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 1, 2, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",270,333
user_12,table_541,"[1, 1, 1, 1, 1, 4, 1, 1]",8,11
user_12,table_148,"[2, 1]",2,3
user_12,table_149,[1],1,1
user_12,table_157,[1],1,1
user_12,table_159,"[1, 1, 1, 1, 1]",5,5
user_12,table_168,[1],1,1
user_12,table_526,[1],1,1
user_12,table_196,[1],1,1
user_12,table_749,"[1, 1]",2,2
user_12,table_750,[4],1,4
user_12,table_751,"[1, 1, 1, 1, 1]",5,5
user_12,table_9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,10
user_12,table_211,"[2, 1, 1, 5]",4,9
user_12,table_752,"[1, 1, 1, 1, 1, 4, 1, 1]",8,11
user_12,table_221,"[1, 1]",2,2
user_12,table_753,"[1, 1]",2,2
user_12,table_222,[1],1,1
user_12,table_223,"[1, 1]",2,2
user_12,table_224,"[1, 1, 1, 1, 1]",5,5
user_13,table_149,"[7, 3]",2,10
user_13,table_159,"[7, 3]",2,10
user_13,table_221,"[1, 1]",2,2
user_14,table_754,[2],1,2
user_14,table_645,[4],1,4
user_14,table_649,[2],1,2
user_14,table_541,"[1, 2, 1, 1, 1, 2, 1]",7,9
user_14,table_149,"[1, 10]",2,11
user_14,table_155,"[5, 1]",2,6
user_14,table_159,"[1, 10]",2,11
user_14,table_517,[2],1,2
user_14,table_519,"[1, 5, 1, 1, 1, 1, 2]",7,12
user_14,table_581,[1],1,1
user_14,table_755,"[2, 1, 1]",3,4
user_14,table_749,"[1, 1, 1, 2]",4,5
user_14,table_750,"[1, 1]",2,2
user_14,table_756,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",10,12
user_14,table_9,[1],1,1
user_14,table_752,"[1, 2, 1, 1, 1, 2, 1]",7,9
user_14,table_222,[1],1,1
user_15,table_149,"[4, 1, 2, 4]",4,11
user_15,table_3,"[1, 1, 1, 1]",4,4
user_15,table_159,"[1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",34,40
user_15,table_510,"[1, 1, 1, 1]",4,4
user_15,table_573,"[1, 1, 1, 1]",4,4
user_15,table_512,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",11,13
user_15,table_6,"[2, 1, 1, 1]",4,5
user_15,table_196,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",10,12
user_15,table_757,[1],1,1
user_15,table_751,[1],1,1
user_15,table_9,"[1, 1, 1, 1]",4,4
user_15,table_219,"[1, 2, 1, 1]",4,5
user_15,table_222,"[1, 1, 1, 1, 1, 1, 1, 1, 2]",9,10
user_16,table_193,"[1, 1]",2,2
user_17,table_628,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",46,46
user_17,table_758,"[2, 1, 2]",3,5
user_17,table_759,[147],1,147
user_17,table_760,"[1, 1]",2,2
user_17,table_638,[1],1,1
user_17,table_640,[1],1,1
user_17,table_541,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",62,62
user_17,table_147,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",131,131
user_17,table_542,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,15
